CAN_ID,p_des,p_act,tff_des,tff_act
0x0004,2.94131,2.90093,-0.881966,0.00610542
0x0004,2.9473,2.90589,-0.835582,0.0305252
0x0004,2.9532,2.91085,-0.793502,0.0915756
0x0004,2.95901,2.91695,-0.814006,0.128204
0x0004,2.96474,2.9242,-0.897142,0.115995
0x0004,2.97039,2.9303,-0.926229,0.00610542
0x0004,2.97594,2.93488,-0.8818,0.0427341
0x0004,2.98141,2.93908,-0.822255,0.115995
0x0004,2.9868,2.9448,-0.844881,0.115995
0x0004,2.9921,2.95167,-0.930247,0.103785
0x0004,2.9973,2.95815,-1.00052,-0.00610542
0x0004,3.00243,2.96273,-0.977942,-0.00610542
0x0004,3.00746,2.96616,-0.90141,0.152626
0x0004,3.0124,2.9696,-0.829337,0.201466
0x0004,3.01726,2.97532,-0.878404,0.177046
0x0004,3.02202,2.98257,-1.00976,0.0915756
0x0004,3.0267,2.98905,-1.10668,-0.0671558
0x0004,3.03129,2.99325,-1.09136,-0.0671558
0x0004,3.03578,2.99554,-0.98326,0.128204
0x0004,3.04019,2.99783,-0.879691,0.262516
0x0004,3.0445,3.00202,-0.877915,0.213675
0x0004,3.04873,3.00851,-0.997422,0.140415
0x0004,3.05286,3.01575,-1.16039,0.00610542
0x0004,3.0569,3.02071,-1.21121,-0.140415
0x0004,3.06085,3.02262,-1.11097,0.0305252
0x0004,3.06471,3.023,-0.937508,0.311356
0x0004,3.06848,3.02491,-0.846479,0.421246
0x0004,3.07215,3.02949,-0.896237,0.323565
0x0004,3.07573,3.03636,-1.06741,0.115995
0x0004,3.07922,3.04398,-1.28209,-0.152626
0x0004,3.08262,3.04894,-1.36524,-0.311356
0x0004,3.08592,3.04932,-1.21959,-0.0305252
0x0004,3.08913,3.04818,-1.00078,0.286936
0x0004,3.09224,3.04971,-0.92287,0.457876
0x0004,3.09526,3.05238,-0.907992,0.494505
0x0004,3.09819,3.05734,-1.01455,0.274725
0x0004,3.10102,3.0642,-1.22311,-0.00610542
0x0004,3.10376,3.07069,-1.41691,-0.225885
0x0004,3.10641,3.07412,-1.45981,-0.360195
0x0004,3.10896,3.07374,-1.3129,-0.103785
0x0004,3.11141,3.07298,-1.15126,0.164835
0x0004,3.11377,3.07336,-1.05276,0.372406
0x0004,3.11603,3.07603,-1.07573,0.396826
0x0004,3.1182,3.07908,-1.12294,0.274725
0x0004,3.12028,3.08289,-1.21382,0.177046
0x0004,3.12225,3.08556,-1.25111,0.103785
0x0004,3.12414,3.08785,-1.27374,0.0183144
0x0004,3.12592,3.09052,-1.32061,-0.00610542
0x0004,3.12761,3.09319,-1.37228,-0.0671558
0x0004,3.12921,3.09625,-1.44825,-0.201466
0x0004,3.1307,3.09815,-1.47063,-0.164835
0x0004,3.13211,3.09892,-1.43944,-0.128204
0x0004,3.13341,3.09892,-1.37416,-0.00610542
0x0004,3.13462,3.09892,-1.3137,0.115995
0x0004,3.13573,3.0993,-1.27751,0.238094
0x0004,3.13675,3.0993,-1.2267,0.335775
0x0004,3.13767,3.09968,-1.20018,0.421246
0x0004,3.13849,3.10006,-1.17848,0.457876
0x0004,3.13922,3.10197,-1.23943,0.335775
0x0004,3.13985,3.10426,-1.32469,0.201466
0x0004,3.14038,3.10578,-1.37588,0.140415
0x0004,3.14082,3.10655,-1.393,0.140415
0x0004,3.14116,3.10616,-1.35657,0.213675
0x0004,3.1414,3.10616,-1.34447,0.201466
0x0004,3.14154,3.10655,-1.35665,0.238094
0x0004,3.14159,3.10655,-1.35423,0.274725
0x0004,3.14154,3.10655,-1.35665,0.250305
0x0004,3.1414,3.10655,-1.36392,0.286936
0x0004,3.14116,3.10655,-1.37602,0.250305
0x0004,3.14082,3.10655,-1.39298,0.238094
0x0004,3.14038,3.10655,-1.41479,0.225885
0x0004,3.13985,3.10655,-1.44142,0.189255
0x0004,3.13922,3.10616,-1.45344,0.140415
0x0004,3.13849,3.10616,-1.48976,0.0915756
0x0004,3.13767,3.10616,-1.53091,0.0671558
0x0004,3.13675,3.10616,-1.57689,-0.00610542
0x0004,3.13573,3.10578,-1.60824,-0.0671558
0x0004,3.13462,3.10502,-1.62498,-0.054945
0x0004,3.13341,3.10273,-1.56871,0.0305252
0x0004,3.13211,3.10044,-1.51725,0.0793648
0x0004,3.1307,3.0993,-1.52899,0.115995
0x0004,3.12921,3.09892,-1.58443,0.0183144
0x0004,3.12761,3.09892,-1.66416,-0.0793648
0x0004,3.12592,3.09892,-1.74867,-0.225885
0x0004,3.12414,3.09815,-1.79907,-0.347986
0x0004,3.12225,3.09777,-1.87372,-0.457876
0x0004,3.12028,3.09587,-1.87534,-0.421246
0x0004,3.1182,3.09281,-1.82332,-0.360195
0x0004,3.11603,3.09014,-1.79557,-0.286936
0x0004,3.11377,3.08785,-1.79204,-0.213675
0x0004,3.11141,3.08556,-1.79328,-0.189255
0x0004,3.10896,3.08251,-1.76035,-0.103785
0x0004,3.10641,3.07946,-1.73217,0.00610542
0x0004,3.10376,3.07565,-1.66981,0.0793648
0x0004,3.10102,3.07221,-1.63165,0.115995
0x0004,3.09819,3.06992,-1.65657,0.0793648
0x0004,3.09526,3.0684,-1.7251,-0.0671558
0x0004,3.09224,3.0684,-1.87615,-0.286936
0x0004,3.08913,3.06802,-2.01244,-0.494505
